n,Mint price,Contribution to pool,Contribution to cause,Pool size,Binomial probability,Investor 1,,Investor 3,,,Investor 6,Investor 7,Investor 8,Investor 9,Investor 10,Investor 11,Investor 12,Investor 13,Investor 14,Investor 15,Investor 16,Investor 17,Investor 18
676,0.02499974573,0.020000,0.005000,10.320589,0.9290511399,-2.087904,-2.045578,-2.000940,-1.953956,-1.904600,-1.852853,-1.798702,-1.742140,-1.683167,-1.621787,-1.558013,-1.491860,-1.423350,-1.352511,-1.279372,-1.203971,-1.126346,-1.046540
677,0.02499975417,0.020000,0.005000,10.340589,0.9293282838,-2.092904,-2.050578,-2.005940,-1.958956,-1.909600,-1.857853,-1.803702,-1.747140,-1.688166,-1.626787,-1.563012,-1.496860,-1.428350,-1.357511,-1.284372,-1.208971,-1.131345,-1.051540
678,0.02499976235,0.020000,0.005000,10.360588,0.9296043452,-2.097904,-2.055578,-2.010939,-1.963956,-1.914600,-1.862853,-1.808702,-1.752140,-1.693166,-1.631787,-1.568012,-1.501860,-1.433350,-1.362511,-1.289372,-1.213971,-1.136345,-1.056540
679,0.02499977027,0.020000,0.005000,10.380588,0.9298793283,-2.102903,-2.060578,-2.015939,-1.968955,-1.919600,-1.867853,-1.813702,-1.757140,-1.698166,-1.636787,-1.573012,-1.506860,-1.438350,-1.367510,-1.294372,-1.218971,-1.141345,-1.061540
680,0.02499977793,0.020000,0.005000,10.400588,0.9301532371,-2.107903,-2.065578,-2.020939,-1.973955,-1.924600,-1.872853,-1.818702,-1.762140,-1.703166,-1.641787,-1.578012,-1.511859,-1.443350,-1.372510,-1.299372,-1.223971,-1.146345,-1.066540
681,0.02499978535,0.020000,0.005000,10.420588,0.930426076,-2.112903,-2.070578,-2.025939,-1.978955,-1.929600,-1.877853,-1.823702,-1.767140,-1.708166,-1.646787,-1.583012,-1.516859,-1.448350,-1.377510,-1.304372,-1.228971,-1.151345,-1.071540
682,0.02499979253,0.020000,0.005000,10.440588,0.9306978492,-2.117903,-2.075578,-2.030939,-1.983955,-1.934600,-1.882853,-1.828702,-1.772140,-1.713166,-1.651787,-1.588012,-1.521859,-1.453350,-1.382510,-1.309372,-1.233971,-1.156345,-1.076540
683,0.02499979948,0.020000,0.005000,10.460588,0.9309685607,-2.122903,-2.080578,-2.035939,-1.988955,-1.939600,-1.887853,-1.833702,-1.777140,-1.718166,-1.656787,-1.593012,-1.526859,-1.458350,-1.387510,-1.314372,-1.238970,-1.161345,-1.081539
684,0.02499980621,0.020000,0.005000,10.480587,0.9312382148,-2.127903,-2.085578,-2.040939,-1.993955,-1.944600,-1.892853,-1.838702,-1.782140,-1.723166,-1.661787,-1.598012,-1.531859,-1.463350,-1.392510,-1.319372,-1.243970,-1.166345,-1.086539
685,0.02499981272,0.020000,0.005000,10.500587,0.9315068155,-2.132903,-2.090578,-2.045939,-1.998955,-1.949600,-1.897853,-1.843702,-1.787140,-1.728166,-1.666787,-1.603012,-1.536859,-1.468350,-1.397510,-1.324372,-1.248970,-1.171345,-1.091539
686,0.02499981902,0.020000,0.005000,10.520587,0.931774367,-2.137903,-2.095578,-2.050939,-2.003955,-1.954600,-1.902853,-1.848702,-1.792140,-1.733166,-1.671787,-1.608012,-1.541859,-1.473350,-1.402510,-1.329372,-1.253970,-1.176345,-1.096539
687,0.02499982512,0.020000,0.005000,10.540587,0.9320408734,-2.142903,-2.100577,-2.055939,-2.008955,-1.959600,-1.907853,-1.853702,-1.797140,-1.738166,-1.676787,-1.613012,-1.546859,-1.478350,-1.407510,-1.334372,-1.258970,-1.181345,-1.101539
688,0.02499983102,0.020000,0.005000,10.560587,0.9323063387,-2.147903,-2.105577,-2.060939,-2.013955,-1.964599,-1.912853,-1.858702,-1.802140,-1.743166,-1.681787,-1.618012,-1.551859,-1.483350,-1.412510,-1.339372,-1.263970,-1.186345,-1.106539
689,0.02499983673,0.020000,0.005000,10.580587,0.9325707671,-2.152903,-2.110577,-2.065939,-2.018955,-1.969599,-1.917853,-1.863702,-1.807139,-1.748166,-1.686786,-1.623012,-1.556859,-1.488350,-1.417510,-1.344372,-1.268970,-1.191345,-1.111539
690,0.02499984225,0.020000,0.005000,10.600587,0.9328341625,-2.157903,-2.115577,-2.070939,-2.023955,-1.974599,-1.922853,-1.868701,-1.812139,-1.753166,-1.691786,-1.628012,-1.561859,-1.493350,-1.422510,-1.349372,-1.273970,-1.196345,-1.116539
691,0.0249998476,0.020000,0.005000,10.620586,0.9330965291,-2.162903,-2.120577,-2.075939,-2.028955,-1.979599,-1.927853,-1.873701,-1.817139,-1.758166,-1.696786,-1.633012,-1.566859,-1.498350,-1.427510,-1.354372,-1.278970,-1.201345,-1.121539
692,0.02499985277,0.020000,0.005000,10.640586,0.9333578708,-2.167903,-2.125577,-2.080939,-2.033955,-1.984599,-1.932853,-1.878701,-1.822139,-1.763166,-1.701786,-1.638012,-1.571859,-1.503350,-1.432510,-1.359372,-1.283970,-1.206345,-1.126539
693,0.02499985777,0.020000,0.005000,10.660586,0.9336181916,-2.172903,-2.130577,-2.085939,-2.038955,-1.989599,-1.937852,-1.883701,-1.827139,-1.768166,-1.706786,-1.643012,-1.576859,-1.508349,-1.437510,-1.364372,-1.288970,-1.211345,-1.131539
694,0.02499986261,0.020000,0.005000,10.680586,0.9338774955,-2.177903,-2.135577,-2.090939,-2.043955,-1.994599,-1.942852,-1.888701,-1.832139,-1.773166,-1.711786,-1.648012,-1.581859,-1.513349,-1.442510,-1.369372,-1.293970,-1.216345,-1.136539
695,0.0249998673,0.020000,0.005000,10.700586,0.9341357865,-2.182903,-2.140577,-2.095939,-2.048955,-1.999599,-1.947852,-1.893701,-1.837139,-1.778166,-1.716786,-1.653012,-1.586859,-1.518349,-1.447510,-1.374372,-1.298970,-1.221345,-1.141539
696,0.02499987182,0.020000,0.005000,10.720586,0.9343930686,-2.187903,-2.145577,-2.100939,-2.053955,-2.004599,-1.952852,-1.898701,-1.842139,-1.783166,-1.721786,-1.658012,-1.591859,-1.523349,-1.452510,-1.379372,-1.303970,-1.226345,-1.146539
697,0.02499987621,0.020000,0.005000,10.740586,0.9346493457,-2.192903,-2.150577,-2.105939,-2.058955,-2.009599,-1.957852,-1.903701,-1.847139,-1.788166,-1.726786,-1.663012,-1.596859,-1.528349,-1.457510,-1.384372,-1.308970,-1.231345,-1.151539
698,0.02499988044,0.020000,0.005000,10.760586,0.9349046217,-2.197903,-2.155577,-2.110939,-2.063955,-2.014599,-1.962852,-1.908701,-1.852139,-1.793166,-1.731786,-1.668012,-1.601859,-1.533349,-1.462510,-1.389372,-1.313970,-1.236345,-1.156539
699,0.02499988454,0.020000,0.005000,10.780586,0.9351589005,-2.202903,-2.160577,-2.115939,-2.068955,-2.019599,-1.967852,-1.913701,-1.857139,-1.798166,-1.736786,-1.673012,-1.606859,-1.538349,-1.467510,-1.394372,-1.318970,-1.241345,-1.161539
700,0.0249998885,0.020000,0.005000,10.800585,0.9354121861,-2.207903,-2.165577,-2.120939,-2.073955,-2.024599,-1.972852,-1.918701,-1.862139,-1.803166,-1.741786,-1.678012,-1.611859,-1.543349,-1.472510,-1.399371,-1.323970,-1.246345,-1.166539
701,0.02499989233,0.020000,0.005000,10.820585,0.9356644822,-2.212903,-2.170577,-2.125939,-2.078955,-2.029599,-1.977852,-1.923701,-1.867139,-1.808166,-1.746786,-1.683012,-1.616859,-1.548349,-1.477510,-1.404371,-1.328970,-1.251345,-1.171539
702,0.02499989604,0.020000,0.005000,10.840585,0.9359157928,-2.217903,-2.175577,-2.130939,-2.083955,-2.034599,-1.982852,-1.928701,-1.872139,-1.813166,-1.751786,-1.688012,-1.621859,-1.553349,-1.482510,-1.409371,-1.333970,-1.256345,-1.176539
703,0.02499989962,0.020000,0.005000,10.860585,0.9361661218,-2.222903,-2.180577,-2.135939,-2.088955,-2.039599,-1.987852,-1.933701,-1.877139,-1.818166,-1.756786,-1.693012,-1.626859,-1.558349,-1.487510,-1.414371,-1.338970,-1.261345,-1.181539
704,0.02499990309,0.020000,0.005000,10.880585,0.9364154729,-2.227903,-2.185577,-2.140939,-2.093955,-2.044599,-1.992852,-1.938701,-1.882139,-1.823166,-1.761786,-1.698012,-1.631859,-1.563349,-1.492510,-1.419371,-1.343970,-1.266345,-1.186539
705,0.02499990644,0.020000,0.005000,10.900585,0.9366638499,-2.232903,-2.190577,-2.145939,-2.098955,-2.049599,-1.997852,-1.943701,-1.887139,-1.828166,-1.766786,-1.703012,-1.636859,-1.568349,-1.497510,-1.424371,-1.348970,-1.271345,-1.191539
706,0.02499990968,0.020000,0.005000,10.920585,0.9369112567,-2.237903,-2.195577,-2.150939,-2.103955,-2.054599,-2.002852,-1.948701,-1.892139,-1.833166,-1.771786,-1.708012,-1.641859,-1.573349,-1.502510,-1.429371,-1.353970,-1.276345,-1.196539
707,0.02499991281,0.020000,0.005000,10.940585,0.9371576972,-2.242903,-2.200577,-2.155939,-2.108955,-2.059599,-2.007852,-1.953701,-1.897139,-1.838166,-1.776786,-1.713012,-1.646859,-1.578349,-1.507510,-1.434371,-1.358970,-1.281345,-1.201539
708,0.02499991583,0.020000,0.005000,10.960585,0.9374031749,-2.247903,-2.205577,-2.160939,-2.113955,-2.064599,-2.012852,-1.958701,-1.902139,-1.843166,-1.781786,-1.718012,-1.651859,-1.583349,-1.512510,-1.439371,-1.363970,-1.286345,-1.206539
709,0.02499991876,0.020000,0.005000,10.980585,0.9376476937,-2.252903,-2.210577,-2.165939,-2.118955,-2.069599,-2.017852,-1.963701,-1.907139,-1.848166,-1.786786,-1.723012,-1.656859,-1.588349,-1.517510,-1.444371,-1.368970,-1.291345,-1.211539
710,0.02499992159,0.020000,0.005000,11.000585,0.9378912574,-2.257903,-2.215577,-2.170939,-2.123955,-2.074599,-2.022852,-1.968701,-1.912139,-1.853166,-1.791786,-1.728012,-1.661859,-1.593349,-1.522510,-1.449371,-1.373970,-1.296345,-1.216539
711,0.02499992432,0.020000,0.005000,11.020585,0.9381338697,-2.262903,-2.220577,-2.175939,-2.128955,-2.079599,-2.027852,-1.973701,-1.917139,-1.858166,-1.796786,-1.733012,-1.666859,-1.598349,-1.527510,-1.454371,-1.378970,-1.301345,-1.221539
712,0.02499992696,0.020000,0.005000,11.040585,0.9383755343,-2.267903,-2.225577,-2.180939,-2.133955,-2.084599,-2.032852,-1.978701,-1.922139,-1.863166,-1.801786,-1.738011,-1.671859,-1.603349,-1.532510,-1.459371,-1.383970,-1.306345,-1.226539
713,0.02499992951,0.020000,0.005000,11.060585,0.9386162549,-2.272903,-2.230577,-2.185939,-2.138955,-2.089599,-2.037852,-1.983701,-1.927139,-1.868165,-1.806786,-1.743011,-1.676859,-1.608349,-1.537510,-1.464371,-1.388970,-1.311344,-1.231539
714,0.02499993198,0.020000,0.005000,11.080585,0.9388560351,-2.277903,-2.235577,-2.190938,-2.143955,-2.094599,-2.042852,-1.988701,-1.932139,-1.873165,-1.811786,-1.748011,-1.681859,-1.613349,-1.542510,-1.469371,-1.393970,-1.316344,-1.236539
715,0.02499993436,0.020000,0.005000,11.100584,0.9390948787,-2.282903,-2.240577,-2.195938,-2.148955,-2.099599,-2.047852,-1.993701,-1.937139,-1.878165,-1.816786,-1.753011,-1.686859,-1.618349,-1.547510,-1.474371,-1.398970,-1.321344,-1.241539
716,0.02499993667,0.020000,0.005000,11.120584,0.9393327894,-2.287903,-2.245577,-2.200938,-2.153955,-2.104599,-2.052852,-1.998701,-1.942139,-1.883165,-1.821786,-1.758011,-1.691859,-1.623349,-1.552510,-1.479371,-1.403970,-1.326344,-1.246539
717,0.02499993889,0.020000,0.005000,11.140584,0.9395697706,-2.292903,-2.250577,-2.205938,-2.158955,-2.109599,-2.057852,-2.003701,-1.947139,-1.888165,-1.826786,-1.763011,-1.696859,-1.628349,-1.557509,-1.484371,-1.408970,-1.331344,-1.251539
718,0.02499994104,0.020000,0.005000,11.160584,0.9398058262,-2.297902,-2.255577,-2.210938,-2.163955,-2.114599,-2.062852,-2.008701,-1.952139,-1.893165,-1.831786,-1.768011,-1.701859,-1.633349,-1.562509,-1.489371,-1.413970,-1.336344,-1.256539
719,0.02499994312,0.020000,0.005000,11.180584,0.9400409597,-2.302902,-2.260577,-2.215938,-2.168955,-2.119599,-2.067852,-2.013701,-1.957139,-1.898165,-1.836786,-1.773011,-1.706859,-1.638349,-1.567509,-1.494371,-1.418970,-1.341344,-1.261539
720,0.02499994513,0.020000,0.005000,11.200584,0.9402751747,-2.307902,-2.265577,-2.220938,-2.173954,-2.124599,-2.072852,-2.018701,-1.962139,-1.903165,-1.841786,-1.778011,-1.711859,-1.643349,-1.572509,-1.499371,-1.423970,-1.346344,-1.266539
721,0.02499994707,0.020000,0.005000,11.220584,0.9405084748,-2.312902,-2.270577,-2.225938,-2.178954,-2.129599,-2.077852,-2.023701,-1.967139,-1.908165,-1.846786,-1.783011,-1.716859,-1.648349,-1.577509,-1.504371,-1.428970,-1.351344,-1.271539
722,0.02499994894,0.020000,0.005000,11.240584,0.9407408636,-2.317902,-2.275577,-2.230938,-2.183954,-2.134599,-2.082852,-2.028701,-1.972139,-1.913165,-1.851786,-1.788011,-1.721858,-1.653349,-1.582509,-1.509371,-1.433970,-1.356344,-1.276539
723,0.02499995075,0.020000,0.005000,11.260584,0.9409723446,-2.322902,-2.280577,-2.235938,-2.188954,-2.139599,-2.087852,-2.033701,-1.977139,-1.918165,-1.856786,-1.793011,-1.726858,-1.658349,-1.587509,-1.514371,-1.438970,-1.361344,-1.281539
724,0.0249999525,0.020000,0.005000,11.280584,0.9412029214,-2.327902,-2.285577,-2.240938,-2.193954,-2.144599,-2.092852,-2.038701,-1.982139,-1.923165,-1.861786,-1.798011,-1.731858,-1.663349,-1.592509,-1.519371,-1.443970,-1.366344,-1.286539
725,0.02499995418,0.020000,0.005000,11.300584,0.9414325975,-2.332902,-2.290577,-2.245938,-2.198954,-2.149599,-2.097852,-2.043701,-1.987139,-1.928165,-1.866786,-1.803011,-1.736858,-1.668349,-1.597509,-1.524371,-1.448970,-1.371344,-1.291539
726,0.02499995581,0.020000,0.005000,11.320584,0.9416613764,-2.337902,-2.295577,-2.250938,-2.203954,-2.154599,-2.102852,-2.048701,-1.992139,-1.933165,-1.871786,-1.808011,-1.741858,-1.673349,-1.602509,-1.529371,-1.453970,-1.376344,-1.296539
727,0.02499995739,0.020000,0.005000,11.340584,0.9418892616,-2.342902,-2.300577,-2.255938,-2.208954,-2.159599,-2.107852,-2.053701,-1.997139,-1.938165,-1.876786,-1.813011,-1.746858,-1.678349,-1.607509,-1.534371,-1.458970,-1.381344,-1.301539
728,0.02499995891,0.020000,0.005000,11.360584,0.9421162567,-2.347902,-2.305577,-2.260938,-2.213954,-2.164599,-2.112852,-2.058701,-2.002139,-1.943165,-1.881786,-1.818011,-1.751858,-1.683349,-1.612509,-1.539371,-1.463970,-1.386344,-1.306539
729,0.02499996038,0.020000,0.005000,11.380584,0.9423423651,-2.352902,-2.310577,-2.265938,-2.218954,-2.169599,-2.117852,-2.063701,-2.007139,-1.948165,-1.886786,-1.823011,-1.756858,-1.688349,-1.617509,-1.544371,-1.468970,-1.391344,-1.311539
730,0.02499996179,0.020000,0.005000,11.400584,0.9425675902,-2.357902,-2.315577,-2.270938,-2.223954,-2.174599,-2.122852,-2.068701,-2.012139,-1.953165,-1.891786,-1.828011,-1.761858,-1.693349,-1.622509,-1.549371,-1.473970,-1.396344,-1.316539
731,0.02499996316,0.020000,0.005000,11.420584,0.9427919356,-2.362902,-2.320577,-2.275938,-2.228954,-2.179599,-2.127852,-2.073701,-2.017139,-1.958165,-1.896786,-1.833011,-1.766858,-1.698349,-1.627509,-1.554371,-1.478970,-1.401344,-1.321539
732,0.02499996448,0.020000,0.005000,11.440584,0.9430154046,-2.367902,-2.325577,-2.280938,-2.233954,-2.184599,-2.132852,-2.078701,-2.022139,-1.963165,-1.901786,-1.838011,-1.771858,-1.703349,-1.632509,-1.559371,-1.483970,-1.406344,-1.326539
733,0.02499996576,0.020000,0.005000,11.460584,0.9432380006,-2.372902,-2.330577,-2.285938,-2.238954,-2.189599,-2.137852,-2.083701,-2.027139,-1.968165,-1.906786,-1.843011,-1.776858,-1.708349,-1.637509,-1.564371,-1.488970,-1.411344,-1.331539
734,0.02499996699,0.020000,0.005000,11.480584,0.9434597272,-2.377902,-2.335577,-2.290938,-2.243954,-2.194599,-2.142852,-2.088701,-2.032139,-1.973165,-1.911786,-1.848011,-1.781858,-1.713349,-1.642509,-1.569371,-1.493970,-1.416344,-1.336539
735,0.02499996818,0.020000,0.005000,11.500584,0.9436805876,-2.382902,-2.340577,-2.295938,-2.248954,-2.199599,-2.147852,-2.093701,-2.037139,-1.978165,-1.916786,-1.853011,-1.786858,-1.718349,-1.647509,-1.574371,-1.498970,-1.421344,-1.341539
736,0.02499996933,0.020000,0.005000,11.520584,0.9439005853,-2.387902,-2.345577,-2.300938,-2.253954,-2.204599,-2.152852,-2.098701,-2.042139,-1.983165,-1.921786,-1.858011,-1.791858,-1.723349,-1.652509,-1.579371,-1.503970,-1.426344,-1.346539
737,0.02499997043,0.020000,0.005000,11.540584,0.9441197237,-2.392902,-2.350577,-2.305938,-2.258954,-2.209599,-2.157852,-2.103701,-2.047139,-1.988165,-1.926786,-1.863011,-1.796858,-1.728349,-1.657509,-1.584371,-1.508970,-1.431344,-1.351539
738,0.0249999715,0.020000,0.005000,11.560584,0.944338006,-2.397902,-2.355577,-2.310938,-2.263954,-2.214599,-2.162852,-2.108701,-2.052139,-1.993165,-1.931786,-1.868011,-1.801858,-1.733349,-1.662509,-1.589371,-1.513970,-1.436344,-1.356538
739,0.02499997253,0.020000,0.005000,11.580584,0.9445554357,-2.402902,-2.360577,-2.315938,-2.268954,-2.219599,-2.167852,-2.113701,-2.057139,-1.998165,-1.936786,-1.873011,-1.806858,-1.738349,-1.667509,-1.594371,-1.518969,-1.441344,-1.361538
740,0.02499997353,0.020000,0.005000,11.600584,0.944772016,-2.407902,-2.365577,-2.320938,-2.273954,-2.224599,-2.172852,-2.118701,-2.062139,-2.003165,-1.941786,-1.878011,-1.811858,-1.743349,-1.672509,-1.599371,-1.523969,-1.446344,-1.366538
741,0.02499997449,0.020000,0.005000,11.620584,0.9449877503,-2.412902,-2.370577,-2.325938,-2.278954,-2.229599,-2.177852,-2.123701,-2.067139,-2.008165,-1.946786,-1.883011,-1.816858,-1.748349,-1.677509,-1.604371,-1.528969,-1.451344,-1.371538
742,0.02499997542,0.020000,0.005000,11.640584,0.9452026419,-2.417902,-2.375577,-2.330938,-2.283954,-2.234599,-2.182852,-2.128701,-2.072139,-2.013165,-1.951786,-1.888011,-1.821858,-1.753349,-1.682509,-1.609371,-1.533969,-1.456344,-1.376538
743,0.02499997631,0.020000,0.005000,11.660584,0.9454166941,-2.422902,-2.380577,-2.335938,-2.288954,-2.239599,-2.187852,-2.133701,-2.077139,-2.018165,-1.956786,-1.893011,-1.826858,-1.758349,-1.687509,-1.614371,-1.538969,-1.461344,-1.381538
744,0.02499997718,0.020000,0.005000,11.680584,0.9456299101,-2.427902,-2.385577,-2.340938,-2.293954,-2.244599,-2.192852,-2.138701,-2.082139,-2.023165,-1.961786,-1.898011,-1.831858,-1.763349,-1.692509,-1.619371,-1.543969,-1.466344,-1.386538
745,0.02499997801,0.020000,0.005000,11.700584,0.9458422933,-2.432902,-2.390577,-2.345938,-2.298954,-2.249599,-2.197852,-2.143701,-2.087139,-2.028165,-1.966786,-1.903011,-1.836858,-1.768349,-1.697509,-1.624371,-1.548969,-1.471344,-1.391538
746,0.02499997881,0.020000,0.005000,11.720584,0.9460538468,-2.437902,-2.395577,-2.350938,-2.303954,-2.254599,-2.202852,-2.148701,-2.092139,-2.033165,-1.971786,-1.908011,-1.841858,-1.773349,-1.702509,-1.629371,-1.553969,-1.476344,-1.396538
747,0.02499997959,0.020000,0.005000,11.740583,0.946264574,-2.442902,-2.400577,-2.355938,-2.308954,-2.259599,-2.207852,-2.153701,-2.097139,-2.038165,-1.976786,-1.913011,-1.846858,-1.778349,-1.707509,-1.634371,-1.558969,-1.481344,-1.401538
748,0.02499998034,0.020000,0.005000,11.760583,0.946474478,-2.447902,-2.405577,-2.360938,-2.313954,-2.264599,-2.212852,-2.158701,-2.102139,-2.043165,-1.981786,-1.918011,-1.851858,-1.783349,-1.712509,-1.639371,-1.563969,-1.486344,-1.406538
749,0.02499998106,0.020000,0.005000,11.780583,0.9466835621,-2.452902,-2.410577,-2.365938,-2.318954,-2.269599,-2.217852,-2.163701,-2.107139,-2.048165,-1.986786,-1.923011,-1.856858,-1.788349,-1.717509,-1.644371,-1.568969,-1.491344,-1.411538
750,0.02499998175,0.020000,0.005000,11.800583,0.9468918294,-2.457902,-2.415577,-2.370938,-2.323954,-2.274599,-2.222852,-2.168701,-2.112139,-2.053165,-1.991786,-1.928011,-1.861858,-1.793349,-1.722509,-1.649371,-1.573969,-1.496344,-1.416538
751,0.02499998242,0.020000,0.005000,11.820583,0.9470992832,-2.462902,-2.420577,-2.375938,-2.328954,-2.279599,-2.227852,-2.173701,-2.117139,-2.058165,-1.996786,-1.933011,-1.866858,-1.798349,-1.727509,-1.654371,-1.578969,-1.501344,-1.421538
752,0.02499998307,0.020000,0.005000,11.840583,0.9473059266,-2.467902,-2.425577,-2.380938,-2.333954,-2.284599,-2.232852,-2.178701,-2.122139,-2.063165,-2.001786,-1.938011,-1.871858,-1.803349,-1.732509,-1.659371,-1.583969,-1.506344,-1.426538
753,0.0249999837,0.020000,0.005000,11.860583,0.9475117629,-2.472902,-2.430577,-2.385938,-2.338954,-2.289599,-2.237852,-2.183701,-2.127139,-2.068165,-2.006786,-1.943011,-1.876858,-1.808349,-1.737509,-1.664371,-1.588969,-1.511344,-1.431538
754,0.0249999843,0.020000,0.005000,11.880583,0.947716795,-2.477902,-2.435577,-2.390938,-2.343954,-2.294599,-2.242852,-2.188701,-2.132139,-2.073165,-2.011786,-1.948011,-1.881858,-1.813349,-1.742509,-1.669371,-1.593969,-1.516344,-1.436538
755,0.02499998488,0.020000,0.005000,11.900583,0.9479210263,-2.482902,-2.440577,-2.395938,-2.348954,-2.299599,-2.247852,-2.193701,-2.137139,-2.078165,-2.016786,-1.953011,-1.886858,-1.818349,-1.747509,-1.674371,-1.598969,-1.521344,-1.441538
756,0.02499998544,0.020000,0.005000,11.920583,0.9481244598,-2.487902,-2.445577,-2.400938,-2.353954,-2.304599,-2.252852,-2.198701,-2.142139,-2.083165,-2.021786,-1.958011,-1.891858,-1.823349,-1.752509,-1.679371,-1.603969,-1.526344,-1.446538
757,0.02499998598,0.020000,0.005000,11.940583,0.9483270986,-2.492902,-2.450577,-2.405938,-2.358954,-2.309599,-2.257852,-2.203701,-2.147139,-2.088165,-2.026786,-1.963011,-1.896858,-1.828349,-1.757509,-1.684371,-1.608969,-1.531344,-1.451538
758,0.0249999865,0.020000,0.005000,11.960583,0.9485289459,-2.497902,-2.455577,-2.410938,-2.363954,-2.314599,-2.262852,-2.208701,-2.152139,-2.093165,-2.031786,-1.968011,-1.901858,-1.833349,-1.762509,-1.689371,-1.613969,-1.536344,-1.456538
759,0.024999987,0.020000,0.005000,11.980583,0.9487300047,-2.502902,-2.460577,-2.415938,-2.368954,-2.319599,-2.267852,-2.213701,-2.157139,-2.098165,-2.036786,-1.973011,-1.906858,-1.838349,-1.767509,-1.694371,-1.618969,-1.541344,-1.461538
760,0.02499998748,0.020000,0.005000,12.000583,0.9489302781,-2.507902,-2.465577,-2.420938,-2.373954,-2.324599,-2.272852,-2.218701,-2.162139,-2.103165,-2.041786,-1.978011,-1.911858,-1.843349,-1.772509,-1.699371,-1.623969,-1.546344,-1.466538
761,0.02499998795,0.020000,0.005000,12.020583,0.9491297692,-2.512902,-2.470577,-2.425938,-2.378954,-2.329599,-2.277852,-2.223701,-2.167139,-2.108165,-2.046786,-1.983011,-1.916858,-1.848349,-1.777509,-1.704371,-1.628969,-1.551344,-1.471538
762,0.0249999884,0.020000,0.005000,12.040583,0.9493284811,-2.517902,-2.475577,-2.430938,-2.383954,-2.334599,-2.282852,-2.228701,-2.172139,-2.113165,-2.051786,-1.988011,-1.921858,-1.853349,-1.782509,-1.709371,-1.633969,-1.556344,-1.476538
763,0.02499998883,0.020000,0.005000,12.060583,0.9495264167,-2.522902,-2.480577,-2.435938,-2.388954,-2.339599,-2.287852,-2.233701,-2.177139,-2.118165,-2.056786,-1.993011,-1.926858,-1.858349,-1.787509,-1.714371,-1.638969,-1.561344,-1.481538
764,0.02499998925,0.020000,0.005000,12.080583,0.9497235791,-2.527902,-2.485577,-2.440938,-2.393954,-2.344599,-2.292852,-2.238701,-2.182139,-2.123165,-2.061786,-1.998011,-1.931858,-1.863349,-1.792509,-1.719371,-1.643969,-1.566344,-1.486538
